round,global_acc,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19,hybrid_c00,hybrid_c01,hybrid_c02,hybrid_c03,hybrid_c04,hybrid_c05,hybrid_c06,hybrid_c07,hybrid_c08,hybrid_c09,hybrid_c10,hybrid_c11,hybrid_c12,hybrid_c13,hybrid_c14,hybrid_c15,hybrid_c16,hybrid_c17,hybrid_c18,hybrid_c19
37,0.6906,0.6958502024291497,0.6092060549891876,0.5570784829140067,0.44983818770226536,0.6744418527157614,0.6083333333333333,0.7849462365591398,0.5571748878923767,0.8654286441109132,0.628099173553719,0.7136094674556213,0.8022284122562674,0.8064192577733199,0.6515151515151515,0.43371722617005637,0.8916765053128689,0.7747336377473364,0.8283953072181348,0.8072289156626506,0.7359210231097151,0.6958502024291497,0.6092060549891876,0.5570784829140067,0.44983818770226536,0.6744418527157614,0.6083333333333333,0.7849462365591398,0.5571748878923767,0.8654286441109132,0.628099173553719,0.7136094674556213,0.8022284122562674,0.8064192577733199,0.6515151515151515,0.43371722617005637,0.8916765053128689,0.7747336377473364,0.8283953072181348,0.8072289156626506,0.7359210231097151
38,0.6945,0.7171052631578947,0.6388631448872413,0.5510702215546376,0.4045307443365696,0.6947684105298234,0.6138888888888889,0.7876344086021505,0.5274663677130045,0.8608496565759349,0.6198347107438017,0.7230769230769231,0.8189415041782729,0.8094282848545636,0.6575757575757576,0.3881401617250674,0.8803128689492326,0.7519025875190258,0.8411214953271028,0.8313253012048193,0.7401839802557775,0.7171052631578947,0.6388631448872413,0.5510702215546376,0.4045307443365696,0.6947684105298234,0.6138888888888889,0.7876344086021505,0.5274663677130045,0.8608496565759349,0.6198347107438017,0.7230769230769231,0.8189415041782729,0.8094282848545636,0.6575757575757576,0.3881401617250674,0.8803128689492326,0.7519025875190258,0.8411214953271028,0.8313253012048193,0.7401839802557775
39,0.6949,0.7300101214574899,0.659870250231696,0.5705970709725873,0.4401294498381877,0.6704431856047984,0.6277777777777778,0.77389486260454,0.5375560538116592,0.8644110913253625,0.6115702479338843,0.7207100591715976,0.7910863509749304,0.7893681043129388,0.6818181818181818,0.39990198480764516,0.8853305785123967,0.7648401826484018,0.8289918472857427,0.8313253012048193,0.7278438411487548,0.7300101214574899,0.659870250231696,0.5705970709725873,0.4401294498381877,0.6704431856047984,0.6277777777777778,0.77389486260454,0.5375560538116592,0.8644110913253625,0.6115702479338843,0.7207100591715976,0.7910863509749304,0.7893681043129388,0.6818181818181818,0.39990198480764516,0.8853305785123967,0.7648401826484018,0.8289918472857427,0.8313253012048193,0.7278438411487548
40,0.6943,0.7100202429149798,0.6249613839975285,0.5482538490424333,0.3786407766990291,0.6897700766411197,0.6263888888888889,0.7933094384707288,0.5201793721973094,0.8687356906639532,0.6198347107438017,0.7230769230769231,0.8105849582172702,0.8264794383149449,0.6666666666666666,0.3665768194070081,0.8876918536009445,0.7549467275494672,0.8530522966792603,0.8072289156626506,0.7590307381646848,0.7100202429149798,0.6249613839975285,0.5482538490424333,0.3786407766990291,0.6897700766411197,0.6263888888888889,0.7933094384707288,0.5201793721973094,0.8687356906639532,0.6198347107438017,0.7230769230769231,0.8105849582172702,0.8264794383149449,0.6666666666666666,0.3665768194070081,0.8876918536009445,0.7549467275494672,0.8530522966792603,0.8072289156626506,0.7590307381646848
41,0.702,0.7332995951417004,0.661414890330553,0.5873075478783327,0.44983818770226536,0.6727757414195268,0.6430555555555556,0.7780764635603346,0.5448430493273543,0.8608496565759349,0.6611570247933884,0.7065088757396449,0.7910863509749304,0.7923771313941825,0.6848484848484848,0.4099485420240137,0.8953659976387249,0.7792998477929984,0.8303837741101611,0.8433734939759037,0.7594794704958492,0.7332995951417004,0.661414890330553,0.5873075478783327,0.44983818770226536,0.6727757414195268,0.6430555555555556,0.7780764635603346,0.5448430493273543,0.8608496565759349,0.6611570247933884,0.7065088757396449,0.7910863509749304,0.7923771313941825,0.6848484848484848,0.4099485420240137,0.8953659976387249,0.7792998477929984,0.8303837741101611,0.8433734939759037,0.7594794704958492
42,0.6959,0.7203947368421053,0.6367006487488415,0.5814870446864439,0.41423948220064727,0.6497834055314895,0.6236111111111111,0.7753882915173238,0.547085201793722,0.8733146781989316,0.6694214876033058,0.7041420118343196,0.8050139275766016,0.8054162487462387,0.6363636363636364,0.4131340357755452,0.8835596221959858,0.769406392694064,0.8472857426923842,0.8192771084337349,0.7514022885348889,0.7203947368421053,0.6367006487488415,0.5814870446864439,0.41423948220064727,0.6497834055314895,0.6236111111111111,0.7753882915173238,0.547085201793722,0.8733146781989316,0.6694214876033058,0.7041420118343196,0.8050139275766016,0.8054162487462387,0.6363636363636364,0.4131340357755452,0.8835596221959858,0.769406392694064,0.8472857426923842,0.8192771084337349,0.7514022885348889
43,0.6955,0.729504048582996,0.6465863453815262,0.5615846789335336,0.459546925566343,0.6577807397534156,0.6305555555555555,0.7712066905615292,0.5582959641255605,0.8733146781989316,0.6776859504132231,0.7254437869822485,0.7994428969359332,0.7913741223671013,0.6515151515151515,0.42440578289634895,0.8832644628099173,0.7579908675799086,0.8554384569496918,0.8313253012048193,0.7677810186223918,0.729504048582996,0.6465863453815262,0.5615846789335336,0.459546925566343,0.6577807397534156,0.6305555555555555,0.7712066905615292,0.5582959641255605,0.8733146781989316,0.6776859504132231,0.7254437869822485,0.7994428969359332,0.7913741223671013,0.6515151515151515,0.42440578289634895,0.8832644628099173,0.7579908675799086,0.8554384569496918,0.8313253012048193,0.7677810186223918
44,0.6952,0.7105263157894737,0.6274328081556997,0.5978220052572287,0.4045307443365696,0.6707764078640454,0.6097222222222223,0.7861409796893668,0.5454035874439462,0.8766217247519715,0.6528925619834711,0.7112426035502959,0.8161559888579387,0.8064192577733199,0.6606060606060606,0.4013722126929674,0.8831168831168831,0.7595129375951294,0.843109962219129,0.8192771084337349,0.7496073592102311,0.7105263157894737,0.6274328081556997,0.5978220052572287,0.4045307443365696,0.6707764078640454,0.6097222222222223,0.7861409796893668,0.5454035874439462,0.8766217247519715,0.6528925619834711,0.7112426035502959,0.8161559888579387,0.8064192577733199,0.6606060606060606,0.4013722126929674,0.8831168831168831,0.7595129375951294,0.843109962219129,0.8192771084337349,0.7496073592102311
45,0.6998,0.7406376518218624,0.6740809391411801,0.5869320315433721,0.42718446601941745,0.676107964011996,0.6569444444444444,0.7843488649940262,0.5403587443946188,0.8628847621470364,0.6446280991735537,0.7112426035502959,0.7994428969359332,0.8124373119358074,0.6666666666666666,0.40161725067385445,0.8932998819362455,0.7754946727549468,0.8317757009345794,0.8313253012048193,0.7581332735023558,0.7406376518218624,0.6740809391411801,0.5869320315433721,0.42718446601941745,0.676107964011996,0.6569444444444444,0.7843488649940262,0.5403587443946188,0.8628847621470364,0.6446280991735537,0.7112426035502959,0.7994428969359332,0.8124373119358074,0.6666666666666666,0.40161725067385445,0.8932998819362455,0.7754946727549468,0.8317757009345794,0.8313253012048193,0.7581332735023558
46,0.6995,0.7413967611336032,0.6561631139944393,0.5593315809237702,0.40129449838187703,0.6754415194935022,0.6430555555555556,0.784647550776583,0.5403587443946188,0.8789112185194607,0.6528925619834711,0.7337278106508875,0.8105849582172702,0.7933801404212638,0.6636363636363637,0.3981867189414359,0.8825265643447462,0.7549467275494672,0.8534499900576655,0.8072289156626506,0.7496073592102311,0.7413967611336032,0.6561631139944393,0.5593315809237702,0.40129449838187703,0.6754415194935022,0.6430555555555556,0.784647550776583,0.5403587443946188,0.8789112185194607,0.6528925619834711,0.7337278106508875,0.8105849582172702,0.7933801404212638,0.6636363636363637,0.3981867189414359,0.8825265643447462,0.7549467275494672,0.8534499900576655,0.8072289156626506,0.7496073592102311
47,0.7018,0.728997975708502,0.6546184738955824,0.5764175741644761,0.4563106796116505,0.6807730756414528,0.6402777777777777,0.7939068100358423,0.5599775784753364,0.8733146781989316,0.6611570247933884,0.7136094674556213,0.7966573816155988,0.8114343029087262,0.6575757575757576,0.43739279588336194,0.8961038961038961,0.7724505327245054,0.8291906939749453,0.8433734939759037,0.7493829930446488,0.728997975708502,0.6546184738955824,0.5764175741644761,0.4563106796116505,0.6807730756414528,0.6402777777777777,0.7939068100358423,0.5599775784753364,0.8733146781989316,0.6611570247933884,0.7136094674556213,0.7966573816155988,0.8114343029087262,0.6575757575757576,0.43739279588336194,0.8961038961038961,0.7724505327245054,0.8291906939749453,0.8433734939759037,0.7493829930446488
48,0.7013,0.7376012145748988,0.6660488106271238,0.5758542996620353,0.42718446601941745,0.6997667444185272,0.6555555555555556,0.788231780167264,0.554932735426009,0.8717883490206054,0.6776859504132231,0.7467455621301775,0.7938718662952646,0.7893681043129388,0.6818181818181818,0.4241607449154619,0.8825265643447462,0.7671232876712328,0.8443030423543448,0.8192771084337349,0.7693515817814673,0.7376012145748988,0.6660488106271238,0.5758542996620353,0.42718446601941745,0.6997667444185272,0.6555555555555556,0.788231780167264,0.554932735426009,0.8717883490206054,0.6776859504132231,0.7467455621301775,0.7938718662952646,0.7893681043129388,0.6818181818181818,0.4241607449154619,0.8825265643447462,0.7671232876712328,0.8443030423543448,0.8192771084337349,0.7693515817814673
49,0.7023,0.7254554655870445,0.6481309854803831,0.566466391288021,0.4045307443365696,0.6674441852715761,0.6375,0.7843488649940262,0.5454035874439462,0.875349783770033,0.6942148760330579,0.7171597633136094,0.8133704735376045,0.8184553660982948,0.6575757575757576,0.4121538838519971,0.9027449822904369,0.769406392694064,0.854245376814476,0.8313253012048193,0.7711465111061252,0.7254554655870445,0.6481309854803831,0.566466391288021,0.4045307443365696,0.6674441852715761,0.6375,0.7843488649940262,0.5454035874439462,0.875349783770033,0.6942148760330579,0.7171597633136094,0.8133704735376045,0.8184553660982948,0.6575757575757576,0.4121538838519971,0.9027449822904369,0.769406392694064,0.854245376814476,0.8313253012048193,0.7711465111061252
50,0.7016,0.7272267206477733,0.6370095767686129,0.5606458880961321,0.44983818770226536,0.7014328557147618,0.6430555555555556,0.8004778972520908,0.5554932735426009,0.8778936657339099,0.6694214876033058,0.7242603550295857,0.8105849582172702,0.8194583751253761,0.6606060606060606,0.43151188434207305,0.8931523022432113,0.7602739726027398,0.8474845893815868,0.8192771084337349,0.7466905990576621,0.7272267206477733,0.6370095767686129,0.5606458880961321,0.44983818770226536,0.7014328557147618,0.6430555555555556,0.8004778972520908,0.5554932735426009,0.8778936657339099,0.6694214876033058,0.7242603550295857,0.8105849582172702,0.8194583751253761,0.6606060606060606,0.43151188434207305,0.8931523022432113,0.7602739726027398,0.8474845893815868,0.8192771084337349,0.7466905990576621
51,0.7017,0.7198886639676113,0.6385542168674698,0.5812992865189636,0.4336569579288026,0.6871042985671443,0.6236111111111111,0.7924133811230586,0.554372197309417,0.8789112185194607,0.6859504132231405,0.7207100591715976,0.7966573816155988,0.8224674022066198,0.6757575757575758,0.43518745405537856,0.8961038961038961,0.7678843226788432,0.8447007357327501,0.8313253012048193,0.7637424276419116,0.7198886639676113,0.6385542168674698,0.5812992865189636,0.4336569579288026,0.6871042985671443,0.6236111111111111,0.7924133811230586,0.554372197309417,0.8789112185194607,0.6859504132231405,0.7207100591715976,0.7966573816155988,0.8224674022066198,0.6757575757575758,0.43518745405537856,0.8961038961038961,0.7678843226788432,0.8447007357327501,0.8313253012048193,0.7637424276419116
52,0.7016,0.7376012145748988,0.6558541859746679,0.5593315809237702,0.4174757281553398,0.7224258580473175,0.6541666666666667,0.8070489844683393,0.5454035874439462,0.8748410073772577,0.6859504132231405,0.7349112426035503,0.8050139275766016,0.8134403209628887,0.6909090909090909,0.4072531242342563,0.894185360094451,0.758751902587519,0.8532511433684629,0.8313253012048193,0.7583576396679381,0.7376012145748988,0.6558541859746679,0.5593315809237702,0.4174757281553398,0.7224258580473175,0.6541666666666667,0.8070489844683393,0.5454035874439462,0.8748410073772577,0.6859504132231405,0.7349112426035503,0.8050139275766016,0.8134403209628887,0.6909090909090909,0.4072531242342563,0.894185360094451,0.758751902587519,0.8532511433684629,0.8313253012048193,0.7583576396679381
53,0.6994,0.7621457489878543,0.691998764287921,0.5689072474652648,0.42394822006472493,0.6614461846051316,0.6652777777777777,0.7786738351254481,0.5493273542600897,0.8768761129483592,0.7024793388429752,0.727810650887574,0.7994428969359332,0.7963891675025075,0.6757575757575758,0.40872335211957855,0.8986127508854782,0.771689497716895,0.8447007357327501,0.8433734939759037,0.739735247924613,0.7621457489878543,0.691998764287921,0.5689072474652648,0.42394822006472493,0.6614461846051316,0.6652777777777777,0.7786738351254481,0.5493273542600897,0.8768761129483592,0.7024793388429752,0.727810650887574,0.7994428969359332,0.7963891675025075,0.6757575757575758,0.40872335211957855,0.8986127508854782,0.771689497716895,0.8447007357327501,0.8433734939759037,0.739735247924613
54,0.7053,0.7343117408906883,0.6515291936978684,0.5950056327450244,0.4174757281553398,0.7150949683438854,0.6458333333333334,0.8091397849462365,0.5605381165919282,0.8791656067158484,0.6446280991735537,0.7514792899408284,0.8050139275766016,0.8114343029087262,0.6787878787878788,0.4214653271257045,0.8847402597402597,0.7640791476407914,0.8421157287731159,0.8072289156626506,0.7493829930446488,0.7343117408906883,0.6515291936978684,0.5950056327450244,0.4174757281553398,0.7150949683438854,0.6458333333333334,0.8091397849462365,0.5605381165919282,0.8791656067158484,0.6446280991735537,0.7514792899408284,0.8050139275766016,0.8114343029087262,0.6787878787878788,0.4214653271257045,0.8847402597402597,0.7640791476407914,0.8421157287731159,0.8072289156626506,0.7493829930446488
55,0.7068,0.7229251012145749,0.6407167130058696,0.5852422080360495,0.47572815533980584,0.6984338553815395,0.6236111111111111,0.7974910394265233,0.5807174887892377,0.873823454591707,0.6363636363636364,0.7396449704142012,0.8189415041782729,0.7993981945837513,0.6636363636363637,0.4648370497427101,0.9011216056670602,0.7952815829528158,0.8540465301252734,0.8433734939759037,0.7471393313888266,0.7229251012145749,0.6407167130058696,0.5852422080360495,0.47572815533980584,0.6984338553815395,0.6236111111111111,0.7974910394265233,0.5807174887892377,0.873823454591707,0.6363636363636364,0.7396449704142012,0.8189415041782729,0.7993981945837513,0.6636363636363637,0.4648370497427101,0.9011216056670602,0.7952815829528158,0.8540465301252734,0.8433734939759037,0.7471393313888266
56,0.7046,0.7388663967611336,0.6607970342910102,0.5884340968832145,0.4368932038834951,0.7094301899366877,0.6541666666666667,0.8064516129032258,0.5482062780269058,0.8789112185194607,0.6611570247933884,0.736094674556213,0.8245125348189415,0.802407221664995,0.6666666666666666,0.42391570693457487,0.9008264462809917,0.7800608828006088,0.8568303837741101,0.8674698795180723,0.7552165133497869,0.7388663967611336,0.6607970342910102,0.5884340968832145,0.4368932038834951,0.7094301899366877,0.6541666666666667,0.8064516129032258,0.5482062780269058,0.8789112185194607,0.6611570247933884,0.736094674556213,0.8245125348189415,0.802407221664995,0.6666666666666666,0.42391570693457487,0.9008264462809917,0.7800608828006088,0.8568303837741101,0.8674698795180723,0.7552165133497869
57,0.7029,0.7416497975708503,0.6592523941921532,0.5503191888847165,0.44983818770226536,0.6917694101966011,0.6430555555555556,0.7977897252090801,0.5554932735426009,0.8885779699821929,0.6611570247933884,0.7301775147928994,0.8050139275766016,0.8094282848545636,0.6545454545454545,0.4307767703994119,0.9033353010625738,0.7732115677321156,0.855836150328097,0.8554216867469879,0.7588063719991025,0.7416497975708503,0.6592523941921532,0.5503191888847165,0.44983818770226536,0.6917694101966011,0.6430555555555556,0.7977897252090801,0.5554932735426009,0.8885779699821929,0.6611570247933884,0.7301775147928994,0.8050139275766016,0.8094282848545636,0.6545454545454545,0.4307767703994119,0.9033353010625738,0.7732115677321156,0.855836150328097,0.8554216867469879,0.7588063719991025
58,0.7061,0.7545546558704453,0.677170219338894,0.573037927149831,0.42718446601941745,0.7144285238253916,0.6638888888888889,0.7995818399044206,0.5616591928251121,0.8768761129483592,0.6363636363636364,0.7526627218934911,0.8161559888579387,0.802407221664995,0.6696969696969697,0.4241607449154619,0.9000885478158206,0.7777777777777778,0.8566315370849076,0.8795180722891566,0.7520753870316357,0.7545546558704453,0.677170219338894,0.573037927149831,0.42718446601941745,0.7144285238253916,0.6638888888888889,0.7995818399044206,0.5616591928251121,0.8768761129483592,0.6363636363636364,0.7526627218934911,0.8161559888579387,0.802407221664995,0.6696969696969697,0.4241607449154619,0.9000885478158206,0.7777777777777778,0.8566315370849076,0.8795180722891566,0.7520753870316357
59,0.7099,0.7302631578947368,0.6481309854803831,0.5839279008636876,0.48220064724919093,0.7110963012329223,0.65,0.8100358422939068,0.5739910313901345,0.8834902060544391,0.6694214876033058,0.7431952662721893,0.8133704735376045,0.8104312938816449,0.6636363636363637,0.44719431511884344,0.8969893742621016,0.7724505327245054,0.8582223105985285,0.8433734939759037,0.7745120035898586,0.7302631578947368,0.6481309854803831,0.5839279008636876,0.48220064724919093,0.7110963012329223,0.65,0.8100358422939068,0.5739910313901345,0.8834902060544391,0.6694214876033058,0.7431952662721893,0.8133704735376045,0.8104312938816449,0.6636363636363637,0.44719431511884344,0.8969893742621016,0.7724505327245054,0.8582223105985285,0.8433734939759037,0.7745120035898586
60,0.7106,0.7358299595141701,0.651220265678097,0.5871197897108524,0.47249190938511326,0.7150949683438854,0.6486111111111111,0.8058542413381123,0.5650224215246636,0.8756041719664207,0.6611570247933884,0.7420118343195267,0.807799442896936,0.7933801404212638,0.6727272727272727,0.4491546189659397,0.9092384887839433,0.784627092846271,0.8492742095844105,0.8795180722891566,0.7520753870316357,0.7358299595141701,0.651220265678097,0.5871197897108524,0.47249190938511326,0.7150949683438854,0.6486111111111111,0.8058542413381123,0.5650224215246636,0.8756041719664207,0.6611570247933884,0.7420118343195267,0.807799442896936,0.7933801404212638,0.6727272727272727,0.4491546189659397,0.9092384887839433,0.784627092846271,0.8492742095844105,0.8795180722891566,0.7520753870316357
61,0.7109,0.7482287449392713,0.6567809700339821,0.5766053323319564,0.44983818770226536,0.7060979673442186,0.6513888888888889,0.8058542413381123,0.5633408071748879,0.8812007122869498,0.6694214876033058,0.7502958579881657,0.8105849582172702,0.802407221664995,0.693939393939394,0.4496446949277138,0.8987603305785123,0.776255707762557,0.8588188506661364,0.8674698795180723,0.7464662328920799,0.7482287449392713,0.6567809700339821,0.5766053323319564,0.44983818770226536,0.7060979673442186,0.6513888888888889,0.8058542413381123,0.5633408071748879,0.8812007122869498,0.6694214876033058,0.7502958579881657,0.8105849582172702,0.802407221664995,0.693939393939394,0.4496446949277138,0.8987603305785123,0.776255707762557,0.8588188506661364,0.8674698795180723,0.7464662328920799
62,0.7108,0.7537955465587044,0.6586345381526104,0.5734134434847916,0.42071197411003236,0.6891036321226258,0.6319444444444444,0.8007765830346476,0.5577354260089686,0.881963876876113,0.6528925619834711,0.7479289940828402,0.8105849582172702,0.79839518555667,0.6848484848484848,0.4241607449154619,0.9030401416765053,0.7754946727549468,0.8767150526943727,0.8674698795180723,0.7518510208660534,0.7537955465587044,0.6586345381526104,0.5734134434847916,0.42071197411003236,0.6891036321226258,0.6319444444444444,0.8007765830346476,0.5577354260089686,0.881963876876113,0.6528925619834711,0.7479289940828402,0.8105849582172702,0.79839518555667,0.6848484848484848,0.4241607449154619,0.9030401416765053,0.7754946727549468,0.8767150526943727,0.8674698795180723,0.7518510208660534
63,0.7179,0.7454453441295547,0.6472042014210689,0.5843034171986481,0.47249190938511326,0.7477507497500833,0.6472222222222223,0.8213859020310633,0.5807174887892377,0.882727041465276,0.6611570247933884,0.7692307692307693,0.7966573816155988,0.7813440320962889,0.696969696969697,0.4712080372457731,0.8850354191263282,0.776255707762557,0.8629946311393916,0.8192771084337349,0.7579089073367736,0.7454453441295547,0.6472042014210689,0.5843034171986481,0.47249190938511326,0.7477507497500833,0.6472222222222223,0.8213859020310633,0.5807174887892377,0.882727041465276,0.6611570247933884,0.7692307692307693,0.7966573816155988,0.7813440320962889,0.696969696969697,0.4712080372457731,0.8850354191263282,0.776255707762557,0.8629946311393916,0.8192771084337349,0.7579089073367736
64,0.7113,0.7444331983805668,0.652764905776954,0.5728501689823507,0.44983818770226536,0.6994335221592802,0.6416666666666667,0.8124253285543608,0.5644618834080718,0.8801831595013991,0.6528925619834711,0.7467455621301775,0.8050139275766016,0.8114343029087262,0.6818181818181818,0.4491546189659397,0.9076151121605667,0.7960426179604262,0.8649830980314178,0.8433734939759037,0.765088624635405,0.7444331983805668,0.652764905776954,0.5728501689823507,0.44983818770226536,0.6994335221592802,0.6416666666666667,0.8124253285543608,0.5644618834080718,0.8801831595013991,0.6528925619834711,0.7467455621301775,0.8050139275766016,0.8114343029087262,0.6818181818181818,0.4491546189659397,0.9076151121605667,0.7960426179604262,0.8649830980314178,0.8433734939759037,0.765088624635405
65,0.7101,0.7451923076923077,0.6604881062712388,0.5679684566278633,0.44336569579288027,0.6951016327890703,0.6444444444444445,0.8040621266427718,0.5672645739910314,0.8870516408038667,0.6528925619834711,0.7597633136094675,0.8161559888579387,0.8114343029087262,0.6787878787878788,0.4334721881891693,0.9037780401416765,0.7770167427701674,0.8719427321535096,0.8674698795180723,0.7774287637424276,0.7451923076923077,0.6604881062712388,0.5679684566278633,0.44336569579288027,0.6951016327890703,0.6444444444444445,0.8040621266427718,0.5672645739910314,0.8870516408038667,0.6528925619834711,0.7597633136094675,0.8161559888579387,0.8114343029087262,0.6787878787878788,0.4334721881891693,0.9037780401416765,0.7770167427701674,0.8719427321535096,0.8674698795180723,0.7774287637424276
66,0.7159,0.7545546558704453,0.6713005869632376,0.5908749530604581,0.4854368932038835,0.7107630789736754,0.6583333333333333,0.8091397849462365,0.5734304932735426,0.8855253116255406,0.6694214876033058,0.762130177514793,0.7966573816155988,0.7933801404212638,0.6818181818181818,0.4501347708894879,0.893004722550177,0.7777777777777778,0.8631934778285941,0.8674698795180723,0.7648642584698228,0.7545546558704453,0.6713005869632376,0.5908749530604581,0.4854368932038835,0.7107630789736754,0.6583333333333333,0.8091397849462365,0.5734304932735426,0.8855253116255406,0.6694214876033058,0.762130177514793,0.7966573816155988,0.7933801404212638,0.6818181818181818,0.4501347708894879,0.893004722550177,0.7777777777777778,0.8631934778285941,0.8674698795180723,0.7648642584698228
67,0.7135,0.7507591093117408,0.6682113067655236,0.5736012016522719,0.4919093851132686,0.7167610796401199,0.6569444444444444,0.8178016726403823,0.5924887892376681,0.8839989824472144,0.6528925619834711,0.762130177514793,0.8050139275766016,0.8054162487462387,0.7,0.47488360695907866,0.8975796930342385,0.7823439878234398,0.8594153907337443,0.8554216867469879,0.7682297509535562,0.7507591093117408,0.6682113067655236,0.5736012016522719,0.4919093851132686,0.7167610796401199,0.6569444444444444,0.8178016726403823,0.5924887892376681,0.8839989824472144,0.6528925619834711,0.762130177514793,0.8050139275766016,0.8054162487462387,0.7,0.47488360695907866,0.8975796930342385,0.7823439878234398,0.8594153907337443,0.8554216867469879,0.7682297509535562
68,0.7135,0.750253036437247,0.6592523941921532,0.5696582801351859,0.49838187702265374,0.708763745418194,0.6416666666666667,0.8154121863799283,0.5913677130044843,0.8885779699821929,0.6611570247933884,0.7585798816568048,0.8133704735376045,0.79839518555667,0.693939393939394,0.46777750551335456,0.9021546635182999,0.786910197869102,0.865380791409823,0.8674698795180723,0.7502804577069778,0.750253036437247,0.6592523941921532,0.5696582801351859,0.49838187702265374,0.708763745418194,0.6416666666666667,0.8154121863799283,0.5913677130044843,0.8885779699821929,0.6611570247933884,0.7585798816568048,0.8133704735376045,0.79839518555667,0.693939393939394,0.46777750551335456,0.9021546635182999,0.786910197869102,0.865380791409823,0.8674698795180723,0.7502804577069778
69,0.7135,0.7644230769230769,0.6814952116156936,0.5767930904994367,0.47249190938511326,0.7030989670109964,0.65,0.8043608124253285,0.5683856502242153,0.8761129483591962,0.6528925619834711,0.7550295857988165,0.8105849582172702,0.8014042126379137,0.696969696969697,0.4344523401127175,0.9054014167650531,0.7968036529680366,0.865380791409823,0.8795180722891566,0.7657617231321516,0.7644230769230769,0.6814952116156936,0.5767930904994367,0.47249190938511326,0.7030989670109964,0.65,0.8043608124253285,0.5683856502242153,0.8761129483591962,0.6528925619834711,0.7550295857988165,0.8105849582172702,0.8014042126379137,0.696969696969697,0.4344523401127175,0.9054014167650531,0.7968036529680366,0.865380791409823,0.8795180722891566,0.7657617231321516
70,0.7178,0.7580971659919028,0.6669755946864381,0.5811115283514833,0.47572815533980584,0.7257580806397868,0.65,0.8133213859020311,0.5807174887892377,0.8862884762147036,0.6611570247933884,0.7644970414201183,0.8133704735376045,0.7933801404212638,0.7121212121212122,0.4528301886792453,0.894185360094451,0.7831050228310502,0.8705508053290912,0.8674698795180723,0.7801211577294144,0.7580971659919028,0.6669755946864381,0.5811115283514833,0.47572815533980584,0.7257580806397868,0.65,0.8133213859020311,0.5807174887892377,0.8862884762147036,0.6611570247933884,0.7644970414201183,0.8133704735376045,0.7933801404212638,0.7121212121212122,0.4528301886792453,0.894185360094451,0.7831050228310502,0.8705508053290912,0.8674698795180723,0.7801211577294144
71,0.7144,0.7398785425101214,0.6484399135001545,0.588809613218175,0.4563106796116505,0.7297567477507497,0.6347222222222222,0.8267622461170848,0.5683856502242153,0.8817094886797252,0.6198347107438017,0.7431952662721893,0.8217270194986073,0.8194583751253761,0.7,0.44719431511884344,0.9083530106257379,0.7929984779299848,0.8623980910717837,0.8554216867469879,0.7742876374242764,0.7398785425101214,0.6484399135001545,0.588809613218175,0.4563106796116505,0.7297567477507497,0.6347222222222222,0.8267622461170848,0.5683856502242153,0.8817094886797252,0.6198347107438017,0.7431952662721893,0.8217270194986073,0.8194583751253761,0.7,0.44719431511884344,0.9083530106257379,0.7929984779299848,0.8623980910717837,0.8554216867469879,0.7742876374242764
72,0.7166,0.7537955465587044,0.6607970342910102,0.5687194892977845,0.44660194174757284,0.7144285238253916,0.6361111111111111,0.8213859020310633,0.5728699551569507,0.8926481811243958,0.6363636363636364,0.762130177514793,0.8105849582172702,0.8054162487462387,0.703030303030303,0.43420730213183045,0.9042207792207793,0.7899543378995434,0.8753231258699543,0.8554216867469879,0.7702490464437963,0.7537955465587044,0.6607970342910102,0.5687194892977845,0.44660194174757284,0.7144285238253916,0.6361111111111111,0.8213859020310633,0.5728699551569507,0.8926481811243958,0.6363636363636364,0.762130177514793,0.8105849582172702,0.8054162487462387,0.703030303030303,0.43420730213183045,0.9042207792207793,0.7899543378995434,0.8753231258699543,0.8554216867469879,0.7702490464437963
73,0.7165,0.7575910931174089,0.6753166512202656,0.6049568156214795,0.46601941747572817,0.7257580806397868,0.6625,0.8154121863799283,0.570067264573991,0.8855253116255406,0.6611570247933884,0.7609467455621302,0.8133704735376045,0.8134403209628887,0.706060606060606,0.4452340112717471,0.8975796930342385,0.7823439878234398,0.851660369854842,0.8554216867469879,0.7567870765088625,0.7575910931174089,0.6753166512202656,0.6049568156214795,0.46601941747572817,0.7257580806397868,0.6625,0.8154121863799283,0.570067264573991,0.8855253116255406,0.6611570247933884,0.7609467455621302,0.8133704735376045,0.8134403209628887,0.706060606060606,0.4452340112717471,0.8975796930342385,0.7823439878234398,0.851660369854842,0.8554216867469879,0.7567870765088625
